fullId,category,wnsynset,wnlemmas,up,front,unit,aligned.dims,isContainerLike,surfaceVolume,solidVolume,supportSurfaceArea,weight,staticFrictionForce,name,tags
wss.3db1f22bc991adfab6a672a1e54ca429,"Cabinet,Sideboard",n2915411,"buffet,counter,sideboard",,,0.029725211748769787,"140.43408\,93.922745\,52.662846",true,0.075484,0.490696,0.004695,50.74359903148536,501.7308384150419,karimoku   sideboard  small,
wss.3db35fae591faa0a6242bce3dd8dfbb9,,n4412132,"television camera,tv camera,camera",,,,"80.768745\,136.92555\,69.96821",,,,,,,heavy tripod,"camera,film,stage,tripod"
wss.3db6ad430b049431be8eef6ddcb91f75,"Toilet,_AttributesTrain",n4453655,"toilet,can,commode,crapper,pot,potty,stool,throne",,,0.035703360072611934,"74.97706\,120.275696\,112.068924",false,0.030837,0.187881,0.019955,56.14776534012299,327.63549206664106,toilet,"architecture,bathroom,details,fixture,interior,plumbing,restroom,toilet"
wss.3db845813ee82c80504721639e19f609,"Chair,rankChairs",n3005231,chair,"0\,0\,1","0\,-1\,0",3.580046042976176E-4,"78.07508\,114.56865\,82.5419",false,0.009212,0.010439,0.005848,10.911535935669598,108.62967827627799,chair one,*
wss.3db9855f846a7ce7b54de35102b57207,,n2390374,"post horse,post-horse,poster","0\,0\,1","0\,-1\,0",,"611.9804\,677.70496\,39.87445",false,4.838489,17.62991,2.601414,,,soviet posters,"and,awesome,cccp,cold,collective,communism,farm,hammer,insignia,krieg,posters,sickle,socialism,socialist,soviet,sovyetski,soyuze,sssr,stalin,time,union,ussr,voina,war"
wss.3dbd66422997d234b811ffed11682339,Bottle,n2879899,bottle,,,0.05153554442176804,"10.164768\,35.087147\,10.164766",true,2.54E-4,0.00209,0.004013,0.5735068223008001,9.07506150118302,diet coke bottle,"bottle,coca cola,coke,cool,diet,diet coke bottle,fraidy,phat cat,soda"
wss.3dbda863da1b282654a29524abf83a72,"Bed,QueenBed",,,"0\,0\,1","1\,0\,0",0.03156367969485285,"180.93205\,118.053215\,238.9644",false,0.604966,2.529942,4.239581,366.857586931296,3272.2440308807327,cama casal,cama casal
wss.3dbdceaa43192caae5595fbfd7d35143,"Bed,QueenBed",n2821967,bed,"0\,0\,1","1\,0\,0",0.024750309716609884,"177.07434\,148.19989\,224.77785",false,0.352293,1.181126,0.243929,213.63408831700804,1905.5429005449337,cabin bed,"accessories,bed,decor,furniture,interior"
wss.3dc39c34c37860da2ef1c225dc7772c5,Chair,n3005231,chair,"0\,0\,1","0\,-1\,0",0.03762391490494843,"70.632126\,118.42203\,83.764755",false,0.016223,0.023199,0.072413,19.216006023053403,191.30474062918566,cesca cane chair  marcel breuer,"bauhaus,bed,brass,chair,chairs,chaise lounge,daybed,furniture,modern,sofa,texture,textures"
wss.3dc8885091361824b23f967662e6865,,n3363983,"flashlight,torch",,,,"160.2379\,173.06798\,74.351395",,,,,,,cop w  flashlight  amp  gun drawn,"agent,atf,cop,csi,detective,fbi,federal,flash,glock,gun,guy,light,ncis,officer,police,search,warrant"
wss.3dccc5e096aa99e4fe2ecb70903654e9,Faucet,n3330033,"faucet,spigot",,,0.10113941219566722,"19.67006\,42.417465\,54.337776",,,,,,,sloan optima esd         sensor activated electronic soap dispenser,"battery powered,electronic,hygenic,sensor activated,soap,soap bottle,soap refills,transformer"
wss.3de0a2e245283862995a42030f22c670,"Cabinet,Sideboard",n2915411,"buffet,counter,sideboard",,,0.04672053289158844,"132.43636\,96.28317\,67.13764",true,0.042803,0.261167,0.001285,28.77402190324662,284.5051279301446,oval sideboard,"aksel kjersgaard,ash,cannes,cherry,danish design house,denmark,france,furniture,naver,oak,side board,table,walnut"
wss.3dee60791dc74969b056c98b2e5e5e4e,Gun,n3472916,gun,"0\,0\,1","1\,0\,0",0.0011367544102812608,"8.088406\,30.432983\,112.35336",false,0.004134,0.006202,0.005701,,,paz arms p    mm grendal spec ops,"acog,acp,america,armed,barrel,black ops,camo,camoflage,cars,clip,cod,cube,disney,dot,forces,friends,grenade,grendal,gun,halo,happy,high,infantry,launcher,lmg,mag,piccatinny,poly,polymer,rail,rails,red,reflex,rifle,school,sights,smg,soldiers,spc,stock,tank,tree,truck,usa,uzi,weaverl"
wss.3df20e86818847dcd054cd3079273293,"Bed,SingleBed",n2821967,bed,"0\,0\,1","1\,0\,0",0.043248175962614266,"134.51224\,131.3248\,197.5114",false,0.192065,0.697785,0.080955,116.47018581864,1038.8741677897733,bed,"bed,cama,casa,home,house,lar,people"
wss.3df44d30265f697e7e684d25d4dcaf0,"Chair,AccentChair",n3005231,chair,"0\,0\,1","0\,-1\,0",9.86165369136978E-4,"85.4534\,91.85776\,79.82283",false,0.028126,0.159513,0.245658,33.3150086546508,331.6672092052318,funky pink chair,*
wss.3dfbc0177031eca85b31ccad4330d72,"ChestOfDrawers,Dresser",n3018908,"chest of drawers,chest,bureau,dresser",,,0.024854363927603724,"150.38605\,112.409515\,80.3354",true,0.087758,1.21616,0.171166,52.6548,319.9305648,casual dresser,dresser furniture casual cloths wood open close
wss.3dfde41f48617120c7d17f1ea7477fc2,"Vase,_Attributes",n4529463,vase,,,0.01822867367249057,"38.753796\,58.84854\,38.753796",true,0.004906,0.032795,0.039717,11.612575239221002,293.2942428163852,vase,"keramik,vase"
wss.3dfe62d56a28f464c17f8c1c27c3df1,PersonStanding,n5224944,person,,,0.001043641009805767,"50.862366\,118.8561\,73.53526",,,,,,,d workingclassheroine ii,"architecture,art,building,construction,craft,engineering,everyday life,fabric,female,grueter,handcraft,lady,man,men,mining,montage,people,sculpture,the download sculpture project,tool,woman,work,working woman"
wss.3e03a5917a14bfffc4420964692505c8,,,,,,,"88.69462\,157.7792\,88.69463",,,,,,,punch yummy,"bhatt,dnace,egg,friends,happy,happy birthday,hat,house,kite,love,orange,queen,rat,shaurya,smile,song,tree,were,your"
wss.3e080e2b2556add4eabad247a05ad956,"Cabinet,CurioCabinet",n3022003,"china cabinet,china closet",,,0.02831748931197937,"186.99341\,181.23193\,69.386765",true,0.315403,1.740016,0.034147,212.0274941090506,2096.4364849321637,china cabinet,"china cabinet,custom designs,diningroom furniture,furniture,glass door cabinet,hand made,hardwood furniture,kitchen cabinets"
wss.3e138fda3922e894488a0ca94bcff1f5,,n2210299,soldier,,,,"112.227615\,180.84749\,90.72447",,,,,,,plastic soldier,"army,army men,green,plastic,plastic soldier,soldier,tan,ultra war,usa,war,weapon"
wss.3e18df9aea04c8cdbc7fb81194b2b6a8,PaperBox,n2886585,box,,,9.66897076598799E-4,"82.98364\,26.68636\,89.3262",true,,,,,,cardboard box,
wss.3e1be313618251d6bbed0fb2b80f6c79,TelescopeWithTripod,n4410773,"telescope,scope",,,,"52.132988\,105.893616\,59.164474",,,,,,,telescope,"cannocchiale,dalekohled,fernrohr,kaukoputki,lunette,refraktoro,telescoop,telescope,telescopio,teleskop,teleskopo"
wss.3e2674731e05d378fef82c7bcd59b346,"Lamp,TableLamp",n4387620,table lamp,,,0.020421909370530508,"48.516335\,43.83875\,48.516335",true,0.001672,0.003429,0.018274,3.5942464938635204,35.59561274935867,lampara de mesa,"lampara,luz"
wss.3e2a452e802b178eb72f1eb118b6fbc3,"Piano,_PilotStudyModels",n4522298,"upright,upright piano",,,0.012322526954341138,"199.88104\,122.39141\,51.67304",false,0.154905,0.755444,0.707654,92.943,564.721668,upright piano,"key,keys,modern,pedal,piano,upright,upright piano"
wss.3e2c5e901271fefa4cc1952ae0d6e81a,"Cabinet,Sideboard",n2915411,"buffet,counter,sideboard",,,0.01901655995392975,"103.69272\,140.00372\,31.070206",true,0.094207,0.269151,0.136384,63.33000680884878,626.179814193284,buffet hutch,"blueprint,buffet hutch,plans,woodwork"
wss.3e2ce58b68081cfad3297386cf31f37f,Cabinet,n3747606,"medicine chest,medicine cabinet","0\,1\,0","0\,0\,1",0.05895298900407643,"95.79861\,146.1099\,49.560368",true,0.093635,0.54338,1.203697,62.9454837490479,622.3778158946591,medicine chest   traditional,"cabinet,glass cabinet,medicine chest"
wss.3e2d210b0c417fd07dc210e0cbe8d6ee,"CellPhone,_AttributesTrain",n2995984,"cellular telephone,cellular phone,cellphone,cell,mobile phone","-1\,0\,0","0\,0\,1",0.001250474752998599,"11.754463\,23.72776\,2.625997",false,1.5E-4,6.03E-4,0.026941,,,mobile phone,mobile phone
wss.3e300a6cbdc2811c63d3240873efe7f,"Curtain,_StanfordSceneDBModels",n2854358,"blind,screen",,,0.04325797752838038,"186.7521\,84.67646\,8.227106",false,0.049235,0.082215,0.017029,88.2246701751645,261.35766731473205,rideau drap eacute,"blind,curtain,drape,escargot,fenetre,rideau,tenture,vick,voilage,window"
wss.3e35d741e9d805d6d6f05f55d4d695b0,,n1320872,head,,,,"133.86868\,101.236694\,122.624084",,,,,,,gn      striker gundam head  update,*
wss.3e35f2797d3fb9168ea99f4221b61c42,TelescopeWithTripod,n4410773,"telescope,scope",,,,"101.705154\,221.97644\,125.807396",,,,,,,telescope,"observatory,star,telescope"
wss.3e37ad9269a5555e7e22b6256c5bf7ec,TV,n4413042,"television receiver,television,television set,tv,tv set,idiot box,boob tube,telly,goggle box","0\,0\,1","0\,-1\,0",0.015688286286758446,"91.70276\,60.759678\,7.844143",false,0.01189,0.023479,0.071447,29.4912305064432,199.6401050155241,tv flat screen,"big r products,flat screen,televisie,tv"
wss.3e3b3a84b8d6efae1ef97136d2d899aa,"Lamp,FloorLamp",n3641940,lamp,,,0.018627499276883567,"68.25172\,147.15724\,68.251526",true,0.015998,0.121294,0.025774,34.390403952648676,340.58529471545455,west elm standing lamp,*
wss.3e40cb27d6a4d1a7c13c182403627a4b,,n15116794,"vitamin D,calciferol,viosterol,ergocalciferol,cholecalciferol,D",,,,"43.490143\,71.61909\,43.490402",,,,,,,jarron,*
wss.3e499689bae22f3ab89ca298cd9a646,"Couch,_AttributesTrain",n3104997,"convertible,sofa bed","0\,0\,1","1\,0\,0",0.02758591876577268,"208.19864\,87.138985\,98.70407",false,0.304787,1.172939,2.032404,482.82898566697753,4584.433174945987,sofa bed sofa cama,"animated,bed,cama,futon,layers,sofa,sofabed,sofacama"
wss.3e4add6d11527e942a1b7fd901fe2b5,"Lamp,CeilingLamp",n3008889,"chandelier,pendant,pendent",,,0.06027580567734559,"48.427452\,81.588745\,48.42739",true,0.004895,0.059511,0.007476,12.6291,84.16032240000001,ball light,"ball light,lights"
wss.3e4e3f69c1fb72c195416c4f75c27433,TV,n4413042,"television receiver,television,television set,tv,tv set,idiot box,boob tube,telly,goggle box","0\,0\,1","0\,-1\,0",0.016615634929786884,"73.25836\,81.832\,9.96936",false,0.007254,0.026426,0.014387,17.992378981811516,121.7989337075367,flat screen hdtv,"hdtv,tv,widescreen"
wss.3e5803f8c3d254b8c785f06f424b9d06,Plant,n13124818,tree,,,0.036546252318874706,"157.87973\,186.73892\,157.87987",,,,,,,tree,*
wss.3e5b82e97880a5a924fa019c8fbfab30,Speaker,n3696785,"loudspeaker,speaker,speaker unit,loudspeaker system,speaker system","0\,0\,1","1\,0\,0",0.0019223223600225501,"54.531868\,32.285126\,50.773438",false,0.001344,0.004414,0.033777,,,speaker,"cool,sound,speak,speaker,volume,wire"
wss.3e6473aeac7d240bcbdb36da0ec8fda6,Candle,n2951508,"candle,taper,wax light",,,0.15055915782573007,"17.782574\,46.311996\,18.649883",false,9.21E-4,0.00975,0.025697,0.8289000000000001,0.8123220000000002,candle,"candle,ceara,lumanare,luminare,wax"
wss.3e64a7042776f19adc9938c9fceb2ffd,"_StanfordSceneDBModels,Basket",n3054849,"clothes hamper,laundry basket,clothes basket,voider",,,0.034425713358573404,"60.990314\,102.9829\,61.215622",true,,,,,,laundry basket,"basket,case,fence,hamper,joinery,joints,laundry,moveable,trolly,wheels,wood"
wss.3e64b275e8ca0fd6c15df58910515c8b,"Computer,Laptop",n3648120,"laptop,laptop computer",,,0.026501833758163857,"44.793003\,24.408585\,38.728615",false,0.001448,0.001136,0.125376,,,ace xps laptop,*
wss.3e690ee4ca23db6feed46b70daa750ce,,n3214387,"disk drive,disc drive,hard drive,Winchester drive",,,,"5.565444\,16.622623\,17.132278",,,,,,,external hard drive,"external hard drive,western digital"
wss.3e6a9ddc9159137e8191e9edf6f057a7,LightBulb,n3671250,"light bulb,lightbulb,bulb,incandescent lamp,electric light,electric-light bulb",,,,"214.07727\,418.79883\,214.07678",,,,,,,low polygon lightbulb,"bryden,google,incandescent,lightbulb,low poly,textured,useful"
wss.3e8b1eb505ddb44f410ddc2a849d0f0b,"Table,RoundTable",n4386330,table,"0\,0\,1","0\,-1\,0",0.005925031626166161,"108.724335\,58.92076\,108.72421",false,0.018979,0.04536,0.002525,15.92188623255942,189.2237516605672,zhuan pan chinese traditional table platter,platter rotate china chinese meal zhuanpan
wss.3e8dc9e90d9362add3dad974dc098fa1,Jar,n3598713,jar,,,,"4.5071793\,9.525\,4.5071793",,,,,,,medium spice jar,spice jar
wss.3e8fd535abd8381c614be109ad41e469,Vase,n4529463,vase,,,1.1816677880409694E-4,"34.913437\,62.926174\,35.897766",true,0.003408,0.038692,0.050342,8.066786876327999,203.73966154061162,vase,*
wss.3e94d08327a9299f7b6fd5468f603b31,"Bed,SingleBed",n2821967,bed,"0\,0\,1","-1\,0\,0",0.014346714830504101,"139.23157\,112.96632\,205.37283",false,0.190931,0.721976,0.028318,115.782516588336,1032.740393774343,bed,"bed,circle,fancy,myself,pillow,pillows,rest,sketchosaurus,square"
wss.3e97d91fda31a1c56ab57877a8c22e14,Planet,n3445436,globe,,,,"259.53717\,259.5372\,259.53717",,,,,,,colorful climate globe,mr planet planet contest
wss.3e98e07ee7d21ce829d459c2bbbc21be,"Lamp,TableLamp",n4387620,table lamp,,,0.025182324904502063,"36.486446\,62.955814\,36.486397",true,0.001822,0.001462,0.03723,3.91669683721252,38.788999060604965,modern desk lamp round shade,"architecture,desk,details,interior,lamp,light,lighting,modern,table"
wss.3e993006c17ac26e9380e47093d77f62,"FoodItem,Donut",n7654678,"doughnut,donut,sinker","1\,0\,0","0\,0\,-1",2.931302438662384E-6,"10.871145\,5.9065475\,10.871116",false,2.5E-5,4.24E-4,1.82E-4,,,donuts,"ben,big donut,bread,breakfast,donut,donuts,dunuts large size,fake big donut,fast food,food,great donut,human food,large donut,little donut,nice donut,nice donuts,normal donut,police food,popular donut,round,round bread,snack,three donuts,unuseful donut,useful donut,useful donuts,very high donut,xl donut,xxxl donut,yummy donuts"
wss.3e996bf1fcf629aeb41a658df881d46e,,n2161498,flag,,,,"260.6194\,252.65837\,24.721184",,,,,,,usa flag high polygon,"american,banner,details,flag,furnishing,landscape architecture,pole,site,usa"
wss.3e9f3db3935fbf37b6da6aba4787946b,"WallArt,Painting",n3882197,"painting,picture","0\,0\,1","0\,-1\,0",0.04157144604540637,"126.60956\,93.35199\,7.275003",true,0.018924,0.036667,0.100187,46.83362394827424,319.49743411167816,painting,*
wss.3ea29dcdc95144726750acc914d696ef,"WallArt,Poster",n6806283,"poster,posting,placard,notice,bill,card","0\,1\,0","0\,0\,1",0.03154801553863642,"69.40563\,107.26325\,0.0",true,0.006252,0.006252,0.746054,7.575081659690879,173.39685030329338,eminem   not afriad poster,"afriad,eminem,not,poster"
wss.3eab74ead0d9c74d4be2e2bce190db45,,n4308138,stand,,,,"9.668385\,9.005011\,7.275345",,,,,,,business card stand,"acrylic,card,holder,office,stand,viettel"
wss.3eb0cef3e6a31f964e836b238712b844,,n1879775,kangaroo,,,,"1359.9313\,1655.3218\,987.839",,,,,,,kangaroo sports mech  auto,"automatic,concept,jumper,kangaroo,mech,oscillator,sports"
wss.3eb855c7bda95c1391c352d02061b3f7,"Bookcase,2Shelves",n2874241,bookcase,"0\,0\,1","1\,0\,0",0.03068873997222981,"73.65297\,73.65297\,37.593704",true,0.00528,0.00804,9.27E-4,3.9392262315648,44.07978052139397,iss designs modular shelving   wall mounted system with aluminum shelves,shelves shelf shelving modern modular issdesigns issdesign iss designs bookcase bookcases book display ikea workspaces workspace room divider desk file cabinets compression poles aluminum quad iss office george nelson omni comprehensive storage system css apartment loft
wss.3ebc74beecdb42d1d3dad974dc098fa1,PowerStrip,n4346716,strip,,,0.015226021465158713,"55.57498\,2.5800235\,4.3063107",,,,,,,tripp lite       outlet power strip,power strips
wss.3ec8e454858a6aed2513f3510eefb345,"Notepad,_PilotStudyModels,_StanfordSceneDBModels,_SceneGalleryModels",n15045652,notepad,,,0.05920034465725328,"33.170547\,3.3675997\,37.21927",,,,,,,sketchup notebook with pencil,"draw,notebook,pad,pencil"
wss.3eca3df3d2a6e275ac51268fdb437a9e,_StanfordSceneDBModels,n3464523,"grill,grille,grillwork",,,0.02601349108385272,"210.4507\,148.78052\,101.530655",,,,,,,tuscany grill island  sierra,"back yard,bar,deck,dining,elements,fire,fire pit,fire table,grill,grill island,harmony,hearth,modular,outdoor living,patio,table,unilock,wood box"
wss.3ee02ae42082a4d376a2788017b16c37,"_StanfordSceneDBModels,_EvalSetInScenes,ChestOfDrawers",n3018908,"chest of drawers,chest,bureau,dresser",,,0.031593540675334,"244.05882\,82.1432\,107.41803",true,,,,,,victory refrigeration  inc    griddle stand refrigerator,"commercial kitchen,commercial refrigerator,kitchen,kitchen equipment,refrigeration,refrigerator"
wss.3ee7c293fbb017d28c01c03e8a2aa33c,Backpack,n2772753,"backpack,back pack,knapsack,packsack,rucksack,haversack","0\,1\,0","0\,0\,1",0.02844264845375012,"37.686424\,56.09829\,32.127647",true,0.003179,0.027941,0.005724,3.40050451601828,25.689150322483528,dark brown backpack,backpack bag paper school book pencil sac pen gum eraser paste jar holding item
wss.3eee9754c2b6877a50c6c4576c5d0002,Guitar,n3472449,guitar,,,0.00249369009974958,"5.198945\,107.51126\,29.707829",,,,,,,fender presicion bass big block,"bass,bass guitar,big,block,fender,guitar,music,musical instrument,nikko,precision"
wss.3eefee315ac3db5dcc719373d4fe991c,"MediaStorage,TvStand",n4308138,stand,,,0.009788859178673136,"125.25139\,80.93154\,78.619194",true,0.091207,0.365875,0.980495,63.711426377412316,1070.259465474947,televsion holder,"holder,television,tv"
wss.3ef55697cf7f68061173b43d09e96094,"Lamp,DeskLamp,_StanfordSceneDBModels,_SceneGalleryModels",n4387620,table lamp,"0\,0\,1","-1\,0\,0",0.029784169030535667,"15.243866\,52.425804\,37.50509",true,,,,,,desk lamp,"desk,lamp,light"
wss.3ef9bd4a343a3689de7ffbda08a15e65,_StanfordSceneDBModels,n4045203,rack,,,9.708119524383785E-4,"49.12223\,49.01503\,46.31404",,,,,,,furniture dishes,"apartament,barbecue,basic,casa,clean,cocina,color,componet,cook,cool,cozinha,cucina,cuisine,decoracion,decoration,details,dishes,eat,flat,food,furniture,haus,home,house,interior,kitchen,ksa,loft,maison,modern,obejects,object,plate,pratos,rack,residence,simple,stephanie,wood"
wss.3efc42b0c549b3b4d585876b55063d55,PersonStanding,n5224944,person,,,0.01799498022593997,"43.15254\,142.33704\,1.1341463",,,,,,,star trek captain picard  d,"captain,human,man,people,person,picard,scifi,star,star trek,trek"
wss.3efdb8aaea0809e19f73111a9e2e25a3,"Lamp,FloorLamp",n2800851,"base,pedestal,stand",,,0.023334649990467825,"36.747635\,168.11963\,36.747414",true,0.006582,0.008075,0.106267,14.14912106615412,140.12579133748733,lampara,"decoracion,hogar,lampara,luz,salon"
wss.3f01f5b12c7b32a59a6208793b9dfca,,n3214387,"disk drive,disc drive,hard drive,Winchester drive",,,,"19.05\,24.771046\,18.7325",,,,,,,glyph technologies  tb forteraid external hard drive array,"array,external hard drive"
wss.3f0c653382885c85a6549f480bb10af8,Couch,n4263630,"sofa,couch,lounge",,,3.457857203881716E-5,"218.1558\,63.913757\,94.988266",false,0.129833,0.403194,0.09121,205.67522793328027,1952.8743430748764,couch sessel,"barhocker,bett,cell,cellphone,chair,couch,fernseher,furniture,glas,glass,handy,hocker,kommode,mobel,moebel,phone,sessel,stool,stuhl,tisch,tish,tv,wohnzimmer"
wss.3f14c153dc861c0990453a996fcb7627,"Table,DiningTable",n3205892,"dining table,board","0\,0\,1","0\,-1\,0",0.022211901536225535,"192.38661\,63.83745\,73.45676",false,0.058496,0.084539,0.013554,49.07353691236608,583.2147414055819,table bureau,"escargot,table,texture"
wss.3f15446861936b20eb1a50f8f2ea3a88,"Monitor,_Attributes",n3787723,"monitor,monitoring device","0\,0\,1","0\,-1\,0",0.036681046237077596,"74.2285\,59.78717\,25.994427",false,0.006425,0.023029,0.065477,,,tft monitor,"display,lcd,monitor,tft"
wss.3f16a24e0f77a392f7aa33a9774f16af,"_StanfordSceneDBModels,Battery",n2813606,"battery,electric battery",,,0.042052479908753645,"8.011586\,2.836431\,10.429658",,,,,,,x aa battery box,"aa,aj,battery,booker,design,duracell,education,product,programmable"
wss.3f1c4feee5c79ea9dd4c72bafa103fba,,n13406050,money,,,,"123.98254\,120.055305\,29.845001",,,,,,,wrestlemania    money in the bank briefcase,*
wss.3f21aade960d40eba1ae9e1b00dddd38,,n4337405,stove,,,,"70.37601\,6.9850006\,100.85654",,,,,,,custom gas stove cooktop,"cooktop,gas cooktop,gas stove,gas stove cooktop,kitchen appliance,stove,stove cooktop"
wss.3f278036c8757f62f6405aff89e48d03,,n3140183,cross,,,0.00245889959529686,"68.72624\,118.887886\,11.433882",,,,,,,cross,"christ,christian,christianity,christians,cross,fraidy,god,heaven,inspertional,jesus,jew,jews,judiasm,lord,messiah,phat cat,religion,symbol"
